Date;AG;AI;AR;BE;BL;BS;FR;GE;GL;GR;JU;LU;NE;NW;OW;SG;SH;SO;SZ;TG;TI;UR;VD;VS;ZG;ZH;CH;Hospitalized_ZH;Hospitalized_CH;AG_diff;AG_pc;AG_diff_pc;AI_diff;AI_pc;AI_diff_pc;AR_diff;AR_pc;AR_diff_pc;BE_diff;BE_pc;BE_diff_pc;BL_diff;BL_pc;BL_diff_pc;BS_diff;BS_pc;BS_diff_pc;FR_diff;FR_pc;FR_diff_pc;GE_diff;GE_pc;GE_diff_pc;GL_diff;GL_pc;GL_diff_pc;GR_diff;GR_pc;GR_diff_pc;JU_diff;JU_pc;JU_diff_pc;LU_diff;LU_pc;LU_diff_pc;NE_diff;NE_pc;NE_diff_pc;NW_diff;NW_pc;NW_diff_pc;OW_diff;OW_pc;OW_diff_pc;SG_diff;SG_pc;SG_diff_pc;SH_diff;SH_pc;SH_diff_pc;SO_diff;SO_pc;SO_diff_pc;SZ_diff;SZ_pc;SZ_diff_pc;TG_diff;TG_pc;TG_diff_pc;TI_diff;TI_pc;TI_diff_pc;UR_diff;UR_pc;UR_diff_pc;VD_diff;VD_pc;VD_diff_pc;VS_diff;VS_pc;VS_diff_pc;ZG_diff;ZG_pc;ZG_diff_pc;ZH_diff;ZH_pc;ZH_diff_pc;CH_diff;CH_pc;CH_diff_pc
2020-06-08;1217;;100;1918;882;982;1170;5364;128;828;200;713;735;124;82;795;79;446;307;382;3316;;5468;1928;203;3625;31110;7;110;0;0.001794437;0;;0.001548467;;0;0.001810479;0;0;0.001853181;0;0;0.003061097;0;0;0.005041948;0;4;0.003671003;1.25504E-05;1;0.010830915;2.01919E-06;0;0.003168082;0;0;0.004173829;0;0;0.00272409;0;0;0.001740905;0;2;0.004130049;1.12382E-05;0;0.002868843;0;0;0.002166962;0;2;0.001565895;3.93936E-06;1;0.00096352;1.21965E-05;0;0.00163254;0;0;0.001928816;0;1;0.001381695;3.617E-06;0;0.009384649;0;;0.002552631;;1;0.006842313;1.25134E-06;5;0.005605384;1.45368E-05;1;0.001600479;7.88413E-06;0;0.002383351;0;18;0.003642256;2.10738E-06
2020-06-09;1219;25;;1919;882;983;1170;5364;128;828;200;713;735;124;82;796;79;446;307;382;3316;;5471;1929;205;3625;31121;6;107;2;0.001797386;2.94895E-06;0;0.001548467;0;;0.001810479;;1;0.001854147;9.66205E-07;0;0.003061097;0;1;0.005047082;5.13437E-06;0;0.003671003;0;0;0.010830915;0;0;0.003168082;0;0;0.004173829;0;0;0.00272409;0;0;0.001740905;0;0;0.004130049;0;0;0.002868843;0;0;0.002166962;0;1;0.001567864;1.96968E-06;0;0.00096352;0;0;0.00163254;0;0;0.001928816;0;0;0.001381695;0;0;0.009384649;0;;0.002552631;;3;0.006846067;3.75401E-06;1;0.005608292;2.90736E-06;2;0.001616248;1.57683E-05;0;0.002383351;0;11;0.003643544;1.28784E-06
2020-06-10;1219;25;;1919;883;983;1172;5366;128;828;200;713;735;124;82;799;79;;307;382;3316;;5472;1933;207;3628;31139;7;100;0;0.001797386;0;0;0.001548467;0;;0.001810479;;0;0.001854147;0;1;0.003064568;3.47063E-06;0;0.005047082;0;2;0.003677278;6.27522E-06;2;0.010834954;4.03837E-06;0;0.003168082;0;0;0.004173829;0;0;0.00272409;0;0;0.001740905;0;0;0.004130049;0;0;0.002868843;0;0;0.002166962;0;3;0.001573773;5.90904E-06;0;0.00096352;0;;0.00163254;;0;0.001928816;0;0;0.001381695;0;0;0.009384649;0;;0.002552631;;1;0.006847318;1.25134E-06;4;0.005619921;1.16294E-05;2;0.001632016;1.57683E-05;3;0.002385323;1.97243E-06;18;0.003645651;2.10738E-06
2020-06-11;1222;;;1924;883;983;1173;5366;128;829;200;713;735;124;;801;79;;308;382;3317;;5476;1937;207;3630;31163;8;99;3;0.00180181;4.42343E-06;;0.001548467;;;0.001810479;;5;0.001858979;4.83103E-06;0;0.003064568;0;0;0.005047082;0;1;0.003680416;3.13761E-06;0;0.010834954;0;0;0.003168082;0;1;0.00417887;5.04086E-06;0;0.00272409;0;0;0.001740905;0;0;0.004130049;0;0;0.002868843;0;;0.002166962;;2;0.001577713;3.93936E-06;0;0.00096352;0;;0.00163254;;1;0.001935099;6.28279E-06;0;0.001381695;0;1;0.009387479;2.83011E-06;;0.002552631;;4;0.006852323;5.00535E-06;4;0.005631551;1.16294E-05;0;0.001632016;0;2;0.002386638;1.31495E-06;24;0.003648461;2.80984E-06
2020-06-12;1225;25;100;1927;883;983;1173;5370;128;829;200;713;736;124;;801;79;;308;382;3317;;5483;1941;211;3632;31191;9;103;3;0.001806233;4.42343E-06;0;0.001548467;0;0;0.001810479;0;3;0.001861877;2.89862E-06;0;0.003064568;0;0;0.005047082;0;0;0.003680416;0;4;0.01084303;8.07675E-06;0;0.003168082;0;0;0.00417887;0;0;0.00272409;0;0;0.001740905;0;1;0.004135668;5.61911E-06;0;0.002868843;0;;0.002166962;;0;0.001577713;0;0;0.00096352;0;;0.00163254;;0;0.001935099;0;0;0.001381695;0;0;0.009387479;0;;0.002552631;;7;0.006861083;8.75936E-06;4;0.00564318;1.16294E-05;4;0.001663552;3.15365E-05;2;0.002387953;1.31495E-06;28;0.003651739;3.27815E-06
2020-06-13;1226;;;;883;983;1177;5370;;829;201;714;737;124;;801;;;308;382;3318;;5483;1941;211;3635;31203;8;98;1;0.001807708;1.47448E-06;;0.001548467;;;0.001810479;;;0.001861877;;0;0.003064568;0;0;0.005047082;0;4;0.003692966;1.25504E-05;0;0.01084303;0;;0.003168082;;0;0.00417887;0;1;0.002737711;1.36205E-05;1;0.001743347;2.44166E-06;1;0.004141287;5.61911E-06;0;0.002868843;0;;0.002166962;;0;0.001577713;0;;0.00096352;;;0.00163254;;0;0.001935099;0;0;0.001381695;0;1;0.009390309;2.83011E-06;;0.002552631;;0;0.006861083;0;0;0.00564318;0;0;0.001663552;0;3;0.002389925;1.97243E-06;12;0.003653144;1.40492E-06
2020-06-14;1228;;;;883;983;1179;5370;;829;201;715;737;124;;801;;448;308;382;3321;;5484;1941;211;3640;31219;9;101;2;0.001810657;2.94895E-06;;0.001548467;;;0.001810479;;;0.001861877;;0;0.003064568;0;0;0.005047082;0;2;0.003699241;6.27522E-06;0;0.01084303;0;;0.003168082;;0;0.00417887;0;0;0.002737711;0;1;0.001745789;2.44166E-06;0;0.004141287;0;0;0.002868843;0;;0.002166962;;0;0.001577713;0;;0.00096352;;2;0.00163986;7.3208E-06;0;0.001935099;0;0;0.001381695;0;3;0.009398799;8.49033E-06;;0.002552631;;1;0.006862334;1.25134E-06;0;0.00564318;0;0;0.001663552;0;5;0.002393213;3.28738E-06;16;0.003655017;1.87323E-06
2020-06-15;1229;;100;;883;983;1179;5372;128;829;201;715;738;124;82;802;81;448;308;382;3321;;5487;1946;213;3647;31243;9;89;1;0.001812131;1.47448E-06;;0.001548467;;0;0.001810479;0;;0.001861877;;0;0.003064568;0;0;0.005047082;0;0;0.003699241;0;2;0.010847069;4.03837E-06;0;0.003168082;0;0;0.00417887;0;0;0.002737711;0;0;0.001745789;0;1;0.004146906;5.61911E-06;0;0.002868843;0;0;0.002166962;0;1;0.001579682;1.96968E-06;2;0.000987913;2.43929E-05;0;0.00163986;0;0;0.001935099;0;0;0.001381695;0;0;0.009398799;0;;0.002552631;;3;0.006866088;3.75401E-06;5;0.005657717;1.45368E-05;2;0.001679321;1.57683E-05;7;0.002397815;4.60233E-06;24;0.003657827;2.80984E-06
2020-06-16;1230;25;;;884;983;1180;5372;128;829;201;717;739;124;82;802;81;448;308;383;3321;;5495;1950;214;3654;31270;8;86;1;0.001813606;1.47448E-06;0;0.001548467;0;;0.001810479;;;0.001861877;;1;0.003068038;3.47063E-06;0;0.005047082;0;1;0.003702379;3.13761E-06;0;0.010847069;0;0;0.003168082;0;0;0.00417887;0;0;0.002737711;0;2;0.001750672;4.88333E-06;1;0.004152525;5.61911E-06;0;0.002868843;0;0;0.002166962;0;0;0.001579682;0;0;0.000987913;0;0;0.00163986;0;0;0.001935099;0;1;0.001385312;3.617E-06;0;0.009398799;0;;0.002552631;;8;0.006876099;1.00107E-05;4;0.005669346;1.16294E-05;1;0.001687205;7.88413E-06;7;0.002402417;4.60233E-06;27;0.003660988;3.16107E-06
2020-06-17;1230;25;;;884;984;1181;5373;128;829;201;717;740;124;82;802;81;449;308;383;3323;;5500;1951;215;3664;31294;8;87;0;0.001813606;0;0;0.001548467;0;;0.001810479;;;0.001861877;;0;0.003068038;0;1;0.005052217;5.13437E-06;1;0.003705517;3.13761E-06;1;0.010849088;2.01919E-06;0;0.003168082;0;0;0.00417887;0;0;0.002737711;0;0;0.001750672;0;1;0.004158144;5.61911E-06;0;0.002868843;0;0;0.002166962;0;0;0.001579682;0;0;0.000987913;0;1;0.001643521;3.6604E-06;0;0.001935099;0;0;0.001385312;0;2;0.00940446;5.66022E-06;;0.002552631;;5;0.006882356;6.25669E-06;1;0.005672254;2.90736E-06;1;0.001695089;7.88413E-06;10;0.002408992;6.57476E-06;24;0.003663798;2.80984E-06
2020-06-18;1233;;;;884;984;1183;5373;128;829;201;718;740;124;82;803;81;449;308;383;3324;;5502;1952;215;3669;31310;10;86;3;0.001818029;4.42343E-06;;0.001548467;;;0.001810479;;;0.001861877;;0;0.003068038;0;0;0.005052217;0;2;0.003711792;6.27522E-06;0;0.010849088;0;0;0.003168082;0;0;0.00417887;0;0;0.002737711;0;1;0.001753114;2.44166E-06;0;0.004158144;0;0;0.002868843;0;0;0.002166962;0;1;0.001581652;1.96968E-06;0;0.000987913;0;0;0.001643521;0;0;0.001935099;0;0;0.001385312;0;1;0.00940729;2.83011E-06;;0.002552631;;2;0.006884858;2.50267E-06;1;0.005675161;2.90736E-06;0;0.001695089;0;5;0.00241228;3.28738E-06;16;0.003665671;1.87323E-06
2020-06-19;1235;25;100;;884;985;1184;5377;128;829;201;718;742;124;82;803;81;451;309;383;3324;;5508;1960;215;3670;31338;9;90;2;0.001820978;2.94895E-06;0;0.001548467;0;0;0.001810479;0;;0.001861877;;0;0.003068038;0;1;0.005057351;5.13437E-06;1;0.003714929;3.13761E-06;4;0.010857165;8.07675E-06;0;0.003168082;0;0;0.00417887;0;0;0.002737711;0;0;0.001753114;0;2;0.004169383;1.12382E-05;0;0.002868843;0;0;0.002166962;0;0;0.001581652;0;0;0.000987913;0;2;0.001650842;7.3208E-06;1;0.001941382;6.28279E-06;0;0.001385312;0;0;0.00940729;0;;0.002552631;;6;0.006892366;7.50802E-06;8;0.00569842;2.32589E-05;0;0.001695089;0;1;0.002412937;6.57476E-07;28;0.003668949;3.27815E-06
2020-06-20;1238;;;;885;985;1189;5381;;829;201;721;743;124;;804;;;309;383;3325;;5510;1964;215;3677;31370;10;86;3;0.001825401;4.42343E-06;;0.001548467;;;0.001810479;;;0.001861877;;1;0.003071509;3.47063E-06;0;0.005057351;0;5;0.003730617;1.5688E-05;4;0.010865242;8.07675E-06;;0.003168082;;0;0.00417887;0;0;0.002737711;0;3;0.001760439;7.32499E-06;1;0.004175002;5.61911E-06;0;0.002868843;0;;0.002166962;;1;0.001583622;1.96968E-06;;0.000987913;;;0.001650842;;0;0.001941382;0;0;0.001385312;0;1;0.00941012;2.83011E-06;;0.002552631;;2;0.006894869;2.50267E-06;4;0.005710049;1.16294E-05;0;0.001695089;0;7;0.002417539;4.60233E-06;32;0.003672696;3.74645E-06
2020-06-21;1238;;;;886;985;1189;5381;;829;203;722;744;124;;804;;;309;383;3325;;5512;1966;215;3682;31384;10;86;0;0.001825401;0;;0.001548467;;;0.001810479;;;0.001861877;;1;0.00307498;3.47063E-06;0;0.005057351;0;0;0.003730617;0;0;0.010865242;0;;0.003168082;;0;0.00417887;0;2;0.002764952;2.72409E-05;1;0.00176288;2.44166E-06;1;0.004180621;5.61911E-06;0;0.002868843;0;;0.002166962;;0;0.001583622;0;;0.000987913;;;0.001650842;;0;0.001941382;0;0;0.001385312;0;0;0.00941012;0;;0.002552631;;2;0.006897372;2.50267E-06;2;0.005715864;5.81471E-06;0;0.001695089;0;5;0.002420827;3.28738E-06;14;0.003674335;1.63907E-06
2020-06-22;1240;;100;;886;985;1189;5382;128;830;203;722;744;124;82;807;81;451;313;384;3326;;5523;1970;216;3685;31416;11;86;2;0.00182835;2.94895E-06;;0.001548467;;0;0.001810479;0;;0.001861877;;0;0.00307498;0;0;0.005057351;0;0;0.003730617;0;1;0.010867261;2.01919E-06;0;0.003168082;0;1;0.004183911;5.04086E-06;0;0.002764952;0;0;0.00176288;0;0;0.004180621;0;0;0.002868843;0;0;0.002166962;0;3;0.001589531;5.90904E-06;0;0.000987913;0;0;0.001650842;0;4;0.001966513;2.51312E-05;1;0.001388929;3.617E-06;1;0.00941295;2.83011E-06;;0.002552631;;11;0.006911136;1.37647E-05;4;0.005727493;1.16294E-05;1;0.001702973;7.88413E-06;3;0.002422799;1.97243E-06;32;0.003678081;3.74645E-06
2020-06-23;1240;25;;;886;985;1193;5386;128;830;203;723;745;124;82;810;81;451;313;385;3327;;5529;1976;216;3689;31447;10;81;0;0.00182835;0;0;0.001548467;0;;0.001810479;;;0.001861877;;0;0.00307498;0;0;0.005057351;0;4;0.003743168;1.25504E-05;4;0.010875337;8.07675E-06;0;0.003168082;0;0;0.004183911;0;0;0.002764952;0;1;0.001765322;2.44166E-06;1;0.00418624;5.61911E-06;0;0.002868843;0;0;0.002166962;0;3;0.00159544;5.90904E-06;0;0.000987913;0;0;0.001650842;0;0;0.001966513;0;1;0.001392546;3.617E-06;1;0.00941578;2.83011E-06;;0.002552631;;6;0.006918644;7.50802E-06;6;0.005744938;1.74441E-05;0;0.001702973;0;4;0.002425429;2.6299E-06;31;0.003681711;3.62938E-06
2020-06-24;1247;25;;;888;985;1201;5388;129;830;203;724;745;124;82;812;81;452;316;387;3327;;5538;1986;218;3705;31513;8;82;7;0.001838672;1.03213E-05;0;0.001548467;0;;0.001810479;;;0.001861877;;2;0.003081921;6.94126E-06;0;0.005057351;0;8;0.003768269;2.51009E-05;2;0.010879376;4.03837E-06;1;0.003192832;2.47506E-05;0;0.004183911;0;0;0.002764952;0;1;0.001767764;2.44166E-06;0;0.00418624;0;0;0.002868843;0;0;0.002166962;0;2;0.001599379;3.93936E-06;0;0.000987913;0;1;0.001654502;3.6604E-06;3;0.001985361;1.88484E-05;2;0.00139978;7.23401E-06;0;0.00941578;0;;0.002552631;;9;0.006929906;1.1262E-05;10;0.005774011;2.90736E-05;2;0.001718741;1.57683E-05;16;0.002435949;1.05196E-05;66;0.003689438;7.72706E-06
2020-06-25;1252;;101;;889;985;1204;5390;129;830;205;726;745;124;82;816;81;453;317;389;3327;;5541;1994;219;3712;31556;7;76;5;0.001846044;7.37238E-06;;0.001548467;;1;0.001828584;1.81048E-05;;0.001861877;;1;0.003085391;3.47063E-06;0;0.005057351;0;3;0.003777682;9.41283E-06;2;0.010883414;4.03837E-06;0;0.003192832;0;0;0.004183911;0;2;0.002792193;2.72409E-05;2;0.001772647;4.88333E-06;0;0.00418624;0;0;0.002868843;0;0;0.002166962;0;4;0.001607258;7.87872E-06;0;0.000987913;0;1;0.001658162;3.6604E-06;1;0.001991644;6.28279E-06;2;0.001407014;7.23401E-06;0;0.00941578;0;;0.002552631;;3;0.00693366;3.75401E-06;8;0.00579727;2.32589E-05;1;0.001726626;7.88413E-06;7;0.002440551;4.60233E-06;43;0.003694472;5.0343E-06
2020-06-26;1262;25;101;1928;891;985;1209;5393;129;832;206;726;746;124;82;818;81;453;320;391;3327;94;5547;2002;221;3731;31624;7;81;10;0.001860789;1.47448E-05;0;0.001548467;0;0;0.001828584;0;1;0.001862843;9.66205E-07;2;0.003092333;6.94126E-06;0;0.005057351;0;5;0.00379337;1.5688E-05;3;0.010889472;6.05756E-06;0;0.003192832;0;2;0.004193992;1.00817E-05;1;0.002805813;1.36205E-05;0;0.001772647;0;1;0.004191859;5.61911E-06;0;0.002868843;0;0;0.002166962;0;2;0.001611197;3.93936E-06;0;0.000987913;0;0;0.001658162;0;3;0.002010492;1.88484E-05;2;0.001414248;7.23401E-06;0;0.00941578;0;1;0.002580079;2.74476E-05;6;0.006941168;7.50802E-06;8;0.005820529;2.32589E-05;2;0.001742394;1.57683E-05;19;0.002453043;1.2492E-05;68;0.003702433;7.96121E-06
2020-06-27;1267;;;1929;893;985;1213;5393;;834;209;729;746;124;;820;;;323;391;3327;;5549;2006;221;3743;31667;8;78;5;0.001868161;7.37238E-06;;0.001548467;;;0.001828584;;1;0.00186381;9.66205E-07;2;0.003099274;6.94126E-06;0;0.005057351;0;4;0.00380592;1.25504E-05;0;0.010889472;0;;0.003192832;;2;0.004204074;1.00817E-05;3;0.002846675;4.08614E-05;3;0.001779972;7.32499E-06;0;0.004191859;0;0;0.002868843;0;;0.002166962;;2;0.001615137;3.93936E-06;;0.000987913;;;0.001658162;;3;0.002029341;1.88484E-05;0;0.001414248;0;0;0.00941578;0;;0.002580079;;2;0.006943671;2.50267E-06;4;0.005832158;1.16294E-05;0;0.001742394;0;12;0.002460933;7.88971E-06;43;0.003707468;5.0343E-06
2020-06-28;1271;;;1931;895;985;1218;5394;;834;211;730;746;124;;821;;;323;392;3327;;5557;2007;221;3754;31706;8;77;4;0.001874059;5.8979E-06;;0.001548467;;;0.001828584;;2;0.001865742;1.93241E-06;2;0.003106215;6.94126E-06;0;0.005057351;0;5;0.003821608;1.5688E-05;1;0.010891491;2.01919E-06;;0.003192832;;0;0.004204074;0;2;0.002873915;2.72409E-05;1;0.001782414;2.44166E-06;0;0.004191859;0;0;0.002868843;0;;0.002166962;;1;0.001617106;1.96968E-06;;0.000987913;;;0.001658162;;0;0.002029341;0;1;0.001417865;3.617E-06;0;0.00941578;0;;0.002580079;;8;0.006953682;1.00107E-05;1;0.005835066;2.90736E-06;0;0.001742394;0;11;0.002468165;7.23224E-06;39;0.003712033;4.56599E-06
2020-06-29;1277;;102;1935;896;985;1218;5402;129;835;211;735;747;124;83;837;83;456;328;393;3328;95;5573;2015;223;3763;31798;10;88;6;0.001882906;8.84686E-06;;0.001548467;;1;0.001846689;1.81048E-05;4;0.001869607;3.86482E-06;1;0.003109686;3.47063E-06;0;0.005057351;0;0;0.003821608;0;8;0.010907644;1.61535E-05;0;0.003192832;0;1;0.004209115;5.04086E-06;0;0.002873915;0;5;0.001794622;1.22083E-05;1;0.004197478;5.61911E-06;0;0.002868843;0;1;0.002193388;2.64264E-05;16;0.001648621;3.15149E-05;2;0.001012306;2.43929E-05;3;0.001669144;1.09812E-05;5;0.002060755;3.14139E-05;1;0.001421482;3.617E-06;1;0.00941861;2.83011E-06;1;0.002607526;2.74476E-05;16;0.006973703;2.00214E-05;8;0.005858324;2.32589E-05;2;0.001758162;1.57683E-05;9;0.002474082;5.91728E-06;92;0.003722805;1.07711E-05
2020-06-30;1300;25;;1937;896;985;1218;5406;129;836;212;739;749;124;83;845;83;459;328;396;3329;97;5590;2019;225;3791;31903;12;89;23;0.001916819;3.39129E-05;0;0.001548467;0;;0.001846689;;2;0.001871539;1.93241E-06;0;0.003109686;0;0;0.005057351;0;0;0.003821608;0;4;0.010915721;8.07675E-06;0;0.003192832;0;1;0.004214156;5.04086E-06;1;0.002887536;1.36205E-05;4;0.001804389;9.76665E-06;2;0.004208716;1.12382E-05;0;0.002868843;0;0;0.002193388;0;8;0.001664379;1.57574E-05;0;0.001012306;0;3;0.001680125;1.09812E-05;0;0.002060755;0;3;0.001432333;1.0851E-05;1;0.00942144;2.83011E-06;2;0.002662421;5.48953E-05;17;0.006994976;2.12727E-05;4;0.005869954;1.16294E-05;2;0.00177393;1.57683E-05;28;0.002492492;1.84093E-05;105;0.003735098;1.22931E-05
2020-07-01;1315;25;103;1939;897;985;1229;5407;129;836;217;740;749;124;83;849;83;461;332;399;3329;103;5599;2022;227;3839;32021;13;88;15;0.001938936;2.21171E-05;0;0.001548467;0;1;0.001864793;1.81048E-05;2;0.001873472;1.93241E-06;1;0.003113156;3.47063E-06;0;0.005057351;0;11;0.003856122;3.45137E-05;1;0.01091774;2.01919E-06;0;0.003192832;0;0;0.004214156;0;5;0.002955638;6.81023E-05;1;0.00180683;2.44166E-06;0;0.004208716;0;0;0.002868843;0;0;0.002193388;0;4;0.001672257;7.87872E-06;0;0.001012306;0;2;0.001687446;7.3208E-06;4;0.002085886;2.51312E-05;3;0.001443184;1.0851E-05;0;0.00942144;0;6;0.002827107;0.000164686;9;0.007006238;1.1262E-05;3;0.005878676;8.72207E-06;2;0.001789699;1.57683E-05;48;0.00252405;3.15588E-05;118;0.003748913;1.3815E-05
2020-07-02;1328;;104;1945;898;986;1236;5412;129;837;222;740;751;124;83;855;83;463;336;400;3334;104;5624;2026;229;3895;32169;10;85;13;0.001958104;1.91682E-05;;0.001548467;;1;0.001882898;1.81048E-05;6;0.001879269;5.79723E-06;1;0.003116627;3.47063E-06;1;0.005062485;5.13437E-06;7;0.003878085;2.19633E-05;5;0.010927836;1.00959E-05;0;0.003192832;0;1;0.004219197;5.04086E-06;5;0.00302374;6.81023E-05;0;0.00180683;0;2;0.004219955;1.12382E-05;0;0.002868843;0;0;0.002193388;0;6;0.001684075;1.18181E-05;0;0.001012306;0;2;0.001694766;7.3208E-06;4;0.002111017;2.51312E-05;1;0.001446801;3.617E-06;5;0.009435591;1.41506E-05;1;0.002854555;2.74476E-05;25;0.007037521;3.12834E-05;4;0.005890305;1.16294E-05;2;0.001805467;1.57683E-05;56;0.002560869;3.68187E-05;148;0.00376624;1.73273E-05
2020-07-03;1332;25;;1949;902;988;1241;5414;129;838;230;747;752;124;83;861;83;464;339;400;3341;;5637;2030;233;3918;32268;8;83;4;0.001964002;5.8979E-06;0;0.001548467;0;;0.001882898;;4;0.001883134;3.86482E-06;4;0.00313051;1.38825E-05;2;0.005072754;1.02687E-05;5;0.003893773;1.5688E-05;2;0.010931875;4.03837E-06;0;0.003192832;0;1;0.004224237;5.04086E-06;8;0.003132704;0.000108964;7;0.001823922;1.70916E-05;1;0.004225574;5.61911E-06;0;0.002868843;0;0;0.002193388;0;6;0.001695893;1.18181E-05;0;0.001012306;0;1;0.001698427;3.6604E-06;3;0.002129865;1.88484E-05;0;0.001446801;0;7;0.009455402;1.98108E-05;;0.002854555;;13;0.007053789;1.62674E-05;4;0.005901935;1.16294E-05;4;0.001837003;3.15365E-05;23;0.002575991;1.51219E-05;99;0.003777831;1.15906E-05
2020-07-04;1335;;;1953;906;989;1244;5417;;838;233;748;752;124;;864;;;342;401;3342;;5640;2032;235;3931;32318;9;81;3;0.001968426;4.42343E-06;;0.001548467;;;0.001882898;;4;0.001886998;3.86482E-06;4;0.003144392;1.38825E-05;1;0.005077888;5.13437E-06;3;0.003903186;9.41283E-06;3;0.010937932;6.05756E-06;;0.003192832;;0;0.004224237;0;3;0.003173565;4.08614E-05;1;0.001826364;2.44166E-06;0;0.004225574;0;0;0.002868843;0;;0.002193388;;3;0.001701802;5.90904E-06;;0.001012306;;;0.001698427;;3;0.002148714;1.88484E-05;1;0.001450418;3.617E-06;1;0.009458232;2.83011E-06;;0.002854555;;3;0.007057543;3.75401E-06;2;0.00590775;5.81471E-06;2;0.001852772;1.57683E-05;13;0.002584538;8.54719E-06;50;0.003783684;5.85383E-06
2020-07-05;1337;;;1959;906;990;1249;5419;;839;239;748;752;124;;867;;468;342;402;3346;105;5647;2034;235;3939;32371;11;87;2;0.001971375;2.94895E-06;;0.001548467;;;0.001882898;;6;0.001892796;5.79723E-06;0;0.003144392;0;1;0.005083023;5.13437E-06;5;0.003918874;1.5688E-05;2;0.010941971;4.03837E-06;;0.003192832;;1;0.004229278;5.04086E-06;6;0.003255288;8.17227E-05;0;0.001826364;0;0;0.004225574;0;0;0.002868843;0;;0.002193388;;3;0.001707711;5.90904E-06;;0.001012306;;4;0.001713068;1.46416E-05;0;0.002148714;0;1;0.001454035;3.617E-06;4;0.009469552;1.13204E-05;1;0.002882003;2.74476E-05;7;0.007066302;8.75936E-06;2;0.005913564;5.81471E-06;0;0.001852772;0;8;0.002589798;5.25981E-06;53;0.003789889;6.20506E-06
2020-07-06;1344;25;104;1962;908;990;1251;5426;129;840;239;749;753;124;84;874;85;472;342;402;3351;;5660;2037;238;3958;32452;12;85;7;0.001981696;1.03213E-05;0;0.001548467;0;0;0.001882898;0;3;0.001895694;2.89862E-06;2;0.003151333;6.94126E-06;0;0.005083023;0;2;0.003925149;6.27522E-06;7;0.010956105;1.41343E-05;0;0.003192832;0;1;0.004234319;5.04086E-06;0;0.003255288;0;1;0.001828805;2.44166E-06;1;0.004231193;5.61911E-06;0;0.002868843;0;1;0.002219814;2.64264E-05;7;0.001721499;1.37878E-05;2;0.001036699;2.43929E-05;4;0.00172771;1.46416E-05;0;0.002148714;0;0;0.001454035;0;5;0.009483703;1.41506E-05;;0.002882003;;13;0.007082569;1.62674E-05;3;0.005922286;8.72207E-06;3;0.001876424;2.36524E-05;19;0.00260229;1.2492E-05;81;0.003799373;9.48321E-06
2020-07-07;1352;;104;1963;911;993;1253;5430;130;841;241;752;753;124;84;880;86;475;349;404;3355;107;5676;2040;240;3983;32551;13;87;8;0.001993492;1.17958E-05;;0.001548467;;0;0.001882898;0;1;0.001896661;9.66205E-07;3;0.003161745;1.04119E-05;3;0.005098426;1.54031E-05;2;0.003931424;6.27522E-06;4;0.010964182;8.07675E-06;1;0.003217583;2.47506E-05;1;0.00423936;5.04086E-06;2;0.003282529;2.72409E-05;3;0.00183613;7.32499E-06;0;0.004231193;0;0;0.002868843;0;0;0.002219814;0;6;0.001733317;1.18181E-05;1;0.001048896;1.21965E-05;3;0.001738691;1.09812E-05;7;0.002192693;4.39795E-05;2;0.001461269;7.23401E-06;4;0.009495023;1.13204E-05;2;0.002936898;5.48953E-05;16;0.007102591;2.00214E-05;3;0.005931008;8.72207E-06;2;0.001892192;1.57683E-05;25;0.002618727;1.64369E-05;99;0.003810963;1.15906E-05
2020-07-08;1359;25;;1967;914;996;1256;5434;130;843;244;754;753;125;84;889;86;479;353;408;3363;;5692;2040;241;4006;32652;11;81;7;0.002003813;1.03213E-05;0;0.001548467;0;;0.001882898;;4;0.001900525;3.86482E-06;3;0.003172157;1.04119E-05;3;0.005113829;1.54031E-05;3;0.003940837;9.41283E-06;4;0.010972258;8.07675E-06;0;0.003217583;0;2;0.004249442;1.00817E-05;3;0.00332339;4.08614E-05;2;0.001841014;4.88333E-06;0;0.004231193;0;1;0.002891979;2.31358E-05;0;0.002219814;0;9;0.001751044;1.77271E-05;0;0.001048896;0;4;0.001753333;1.46416E-05;4;0.002217824;2.51312E-05;4;0.001475737;1.4468E-05;8;0.009517664;2.26409E-05;;0.002936898;;16;0.007122612;2.00214E-05;0;0.005931008;0;1;0.001900076;7.88413E-06;23;0.002633849;1.51219E-05;101;0.003822788;1.18247E-05
2020-07-09;1365;;105;1969;917;999;1257;5442;131;845;247;758;755;125;87;895;86;481;356;408;3365;109;5704;2042;243;4025;32741;12;84;6;0.00201266;8.84686E-06;;0.001548467;;1;0.001901003;1.81048E-05;2;0.001902458;1.93241E-06;3;0.003182569;1.04119E-05;3;0.005129232;1.54031E-05;1;0.003943975;3.13761E-06;8;0.010988412;1.61535E-05;1;0.003242333;2.47506E-05;2;0.004259523;1.00817E-05;3;0.003364252;4.08614E-05;4;0.00185078;9.76665E-06;2;0.004242431;1.12382E-05;0;0.002891979;0;3;0.002299094;7.92791E-05;6;0.001762862;1.18181E-05;0;0.001048896;0;2;0.001760654;7.3208E-06;3;0.002236673;1.88484E-05;0;0.001475737;0;2;0.009523324;5.66022E-06;2;0.002991793;5.48953E-05;12;0.007137628;1.5016E-05;2;0.005936823;5.81471E-06;2;0.001915845;1.57683E-05;19;0.002646341;1.2492E-05;89;0.003833208;1.04198E-05
